pl_name,pl_orbper,pl_rade,st_teff,st_rad,sy_snum,sy_pnum,disc_year,discoverymethod,target_confirmed
K2-163 b,6.673117,2.46610713,4937.0,0.762201,1.0,1.0,2018.0,Transit,1
3913.01,4.0384773,7.98387,4180.4,0.83,1.0,1.0,2016.0,Transit,0
2494.02,2.4087648,2.23597,5376.0,0.9,1.0,1.0,2016.0,Transit,0
4245.01,3.1527177,5.7168495,5093.0,0.800841,1.0,1.0,2016.0,Transit,0
3051.01,2.9489639,11.3327,6506.0,2.15,1.0,1.0,2016.0,Transit,0
HD 74698 c,3449.0,2.4,5783.0,1.333,1.0,2.0,2023.0,Radial Velocity,1
K2-243 b,11.54182,2.17,6570.0,1.39,1.0,2.0,2018.0,Transit,1
Kepler-1801 c,116.583183,2.91,5738.0,0.981,1.0,2.0,2023.0,Transit,1
2093.01,53.8108713,2.2249096,4455.0,0.730261,1.0,1.0,2016.0,Transit,0
3161.01,1.4010338,18.1441,7014.0,1.52,1.0,1.0,2016.0,Transit,0
Kepler-571 b,4.79860021,2.4,5462.0,0.864342,1.0,1.0,2016.0,Transit,1
Kepler-437 b,66.65056819,2.4,5550.5,0.95,1.0,1.0,2015.0,Transit,1
4533.01,2.1747824,1.79105,4542.0,0.71,1.0,1.0,2016.0,Transit,0
Kepler-366 b,3.28192091,1.58,6007.0,1.11,1.0,2.0,2014.0,Transit,1
TOI-2986 b,3.2783662,9.292245,5906.0,1.458,1.0,1.0,2025.0,Transit,1
KOI-1783.01,134.4786723,7.5,6215.0,0.957,1.0,2.0,2020.0,Transit,1
Kepler-520 c,5.21104597,1.18,6023.0,1.031,1.0,2.0,2016.0,Transit,1
4791.01,4.2809767,13.0113,5964.0,1.49,1.0,1.0,2016.0,Transit,0
HATS-25 b,4.2986471,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,1
1239.01,12.6396982,4.6025162,5217.0,0.789425,1.0,1.0,2016.0,Transit,0
6832.01,5.1392756,2.17365,4014.0,0.71,1.0,1.0,2016.0,Transit,0
Kepler-774 b,11.0895723,2.49,6350.0,1.974,1.0,1.0,2016.0,Transit,1
1225.02,8.1213102,2.3157186,5522.87,0.888163,1.0,1.0,2016.0,Transit,0
HD 25912 c,26308.65619,2.4,5550.5,0.95,1.0,2.0,2022.0,Radial Velocity,1
1238.01,3.2947689,2.5248559,3853.0,0.62326,1.0,1.0,2016.0,Transit,0
Kepler-49 e,18.5962103224,2.4,4011.0,0.667253,1.0,4.0,2014.0,Transit,1
7271.01,7.1304113,12.869,6014.0,1.93,1.0,1.0,2016.0,Transit,0
7377.01,6.7735083,7.81582,5080.0,1.12,1.0,1.0,2016.0,Transit,0
HD 108341 b,1148.0,2.4,5122.0,0.95,2.0,1.0,2014.0,Radial Velocity,1
Gliese 12 b,12.76142,0.9,3253.0,0.269,1.0,1.0,2024.0,Transit,1
928.01,30.57908,14.1152,5848.0,1.13,1.0,1.0,2016.0,Transit,0
4419.01,16.155134,2.42196,5785.0,1.01,1.0,1.0,2016.0,Transit,0
K2-154 c,7.95478,2.1,3978.0,0.649,1.0,2.0,2018.0,Transit,1
7348.01,3.3390124,8.75979,4436.0,0.75,1.0,1.0,2016.0,Transit,0
7322.01,5.5316291,11.0664,6814.0,1.83,1.0,1.0,2016.0,Transit,0
TOI-1723 b,13.7270395,2.95921,5777.0,1.09,1.0,1.0,2024.0,Transit,1
4516.01,3.7224626,11.4694856,4926.0,0.82064,1.0,1.0,2016.0,Transit,0
2969.01,1.8237148,12.3326,4581.0,0.78,1.0,1.0,2016.0,Transit,0
CoRoT-31 b,4.62941,16.36514,5700.0,2.15,1.0,1.0,2020.0,Transit,1
756.01,1.2392569,3.1811214,3614.0,0.507628,1.0,1.0,2016.0,Transit,0
Kepler-390 b,6.73808701,0.73,5168.0,0.769,2.0,2.0,2014.0,Transit,1
WASP-11 b,3.7224747,11.265,4980.0,0.79,3.0,1.0,2008.0,Transit,1
1539.01,2.590266,9.54526,5855.0,3.22,1.0,1.0,2016.0,Transit,0
5228.01,8.3221959,11.2943,5899.0,1.65,1.0,1.0,2016.0,Transit,0
TIC 172900988 b,193.965,11.3,6050.0,1.3842,2.0,1.0,2021.0,Transit,1
Kepler-1409 b,0.764864926,0.963,5113.0,0.753,1.0,1.0,2016.0,Transit,1
5383.01,2.8114961,1.39962,6768.0,1.47,1.0,1.0,2016.0,Transit,0
383.01,10.9803025,7.58741,5951.0,1.27,1.0,1.0,2016.0,Transit,0
2382.01,4.6612025,12.7709747,5884.5,1.52373,1.0,1.0,2016.0,Transit,0
Kepler-1198 b,7.68478504,2.4,5396.0,0.876367,1.0,1.0,2016.0,Transit,1
3676.01,1.9341469,2.4,4828.4,0.95,1.0,1.0,2016.0,Transit,0
3202.01,1.5169786,6.64263,5828.0,1.02,1.0,1.0,2016.0,Transit,0
774.01,4.4656343,14.6467763,6070.0,1.09036,1.0,1.0,2016.0,Transit,0
2352.01,1.6804461,5.37039,5695.0,1.04,1.0,1.0,2016.0,Transit,0
1724.01,0.6850808,1.9806358,3541.0,0.380019,1.0,1.0,2016.0,Transit,0
Kepler-292 e,11.978822,2.86,5513.0,0.915,1.0,5.0,2014.0,Transit,1
2017.01,5.49826,16.2801,6362.6,1.34,1.0,1.0,2016.0,Transit,0
3605.01,3.6554335,15.7486,6321.0,1.56,1.0,1.0,2016.0,Transit,0
1548.01,12.6017,3.34292,5861.6,1.21,1.0,1.0,2016.0,Transit,0
5535.01,3.3863171,2.4,5780.0,0.95,1.0,1.0,2016.0,Transit,0
553.02,11.9234819,2.2904053,5465.0,0.879477,1.0,1.0,2016.0,Transit,0
3832.01,24.0819851,9.42632,5952.0,1.05,1.0,1.0,2016.0,Transit,0
HD 185269 b,6.838,2.4,5980.0,1.88,3.0,1.0,2006.0,Radial Velocity,1
Kepler-282 e,44.34738006,2.4,5848.0,1.10046,1.0,4.0,2013.0,Transit,1
2427.01,1.30613,1.99844,4072.0,0.68,1.0,1.0,2016.0,Transit,0
TOI-5181 A b,3.8922295,13.34989601,6060.0,1.53,2.0,1.0,2025.0,Transit,1
GJ 317 c,5312.0,2.4,5550.5,0.95,1.0,2.0,2018.0,Radial Velocity,1
7384.01,6.2335155,3.9286675,3211.0,0.313932,1.0,1.0,2016.0,Transit,0
5409.01,0.594385,7.44558,6078.0,1.3,1.0,1.0,2016.0,Transit,0
5928.01,3.246565,12.5001,6277.0,1.32,1.0,1.0,2016.0,Transit,0
TOI-700 c,16.05111,2.65,3461.0,0.424,1.0,4.0,2020.0,Transit,1
TOI-128.01,4.9404714,2.3216,6086.0,1.13,1.0,1.0,2024.0,Transit,1
3504.01,2.1570462,14.5949243,5863.0,1.04535,1.0,1.0,2016.0,Transit,0
4190.01,15.6062307,2.1494954,5067.0,0.816585,1.0,1.0,2016.0,Transit,0
5439.01,5.0775738,18.5536,7648.8,2.0,1.0,1.0,2016.0,Transit,0
908.01,3.1837789,3.1080163,5500.0,1.0523601,1.0,1.0,2016.0,Transit,0
1513.01,1.76589,4.06597,6221.0,1.55,1.0,1.0,2016.0,Transit,0
2817.01,6.2804387,9.96788,5900.0,0.98,1.0,1.0,2016.0,Transit,0
3887.01,4.2441117,14.06,6034.0,1.57,1.0,1.0,2016.0,Transit,0
WASP-129 b,5.74813571,2.4,5900.0,0.9,2.0,1.0,2016.0,Transit,1
Kepler-9 c,38.9853,8.08,5774.0,0.958,1.0,3.0,2010.0,Transit,1
Kepler-1492 b,16.75241848,2.4,4528.0,0.681829,1.0,1.0,2016.0,Transit,1
K2-183 d,22.631964,2.86,5519.0,0.97,1.0,3.0,2018.0,Transit,1
2712.01,3.078479,2.4,5140.1,0.95,1.0,1.0,2016.0,Transit,0
HD 20781 b,5.3135,2.4,5256.0,0.95,2.0,5.0,2019.0,Radial Velocity,1
HD 108236 d,14.175876,2.4,5730.0,0.888,1.0,5.0,2020.0,Transit,1
Wolf 1061 b,4.8876,2.4,3393.0,0.95,1.0,3.0,2015.0,Radial Velocity,1
GJ 251 c,53.647,2.4,3342.0,0.36,1.0,2.0,2025.0,Radial Velocity,1
KOBE-1 b,8.5399,2.4,4135.0,0.619,1.0,2.0,2025.0,Radial Velocity,1
4945.01,1.6500255,18.0511,6449.0,1.15,1.0,1.0,2016.0,Transit,0
TOI-1801 b,10.6439385,1.98891,3815.0,0.55,2.0,1.0,2023.0,Transit,1
Kepler-1085 b,219.3217528,7.22,6000.0,1.14,1.0,2.0,2016.0,Transit,1
5423.01,5.7188414,4.2762449,4964.8,0.76036,1.0,1.0,2016.0,Transit,0
4513.01,9.7607632,2.22799,5558.0,0.8,1.0,1.0,2016.0,Transit,0
Kepler-358 b,34.0607677,2.4,5496.97,0.940506,1.0,2.0,2014.0,Transit,1
GJ 367 d,34.369,2.4,3522.0,0.458,1.0,3.0,2023.0,Radial Velocity,1
Kepler-1314 b,5.424749281,5.11,4188.0,0.59,1.0,1.0,2016.0,Transit,1
Kepler-1348 b,27.5722742,1.48,5977.0,0.801,1.0,1.0,2016.0,Transit,1
2266.01,2.326343,1.9763187,3244.0,0.261162,1.0,1.0,2016.0,Transit,0
Kepler-275 c,16.08831829,3.32,6535.0,1.283,1.0,3.0,2014.0,Transit,1
7050.01,1.4182984,9.60116,9267.0,1.75,1.0,1.0,2016.0,Transit,0
Kepler-218 c,44.6991,3.19,5502.0,1.059,1.0,3.0,2014.0,Transit,1
K2-244 b,21.070201,1.65007129,5728.0,0.890903,1.0,1.0,2018.0,Transit,1
610.01,3.6649528,16.4945,7889.0,1.61,1.0,1.0,2016.0,Transit,0
5950.01,6.4389303,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
7280.01,0.4246068,5.92869,5576.0,0.88,1.0,1.0,2016.0,Transit,0
HD 203387 b,512.5352,2.4,5550.5,0.95,1.0,2.0,2022.0,Radial Velocity,1
2488.01,10.7668398,10.5027085,5394.0,2.3196101,1.0,1.0,2016.0,Transit,0
6076.01,720.5742399,5.3917254,6665.4,1.37318,1.0,1.0,2016.0,Transit,0
TOI-4342 b,5.5382498,2.266,3901.0,0.599,1.0,2.0,2023.0,Transit,1
HD 164509 b,280.17,2.4,5859.0,1.11,2.0,1.0,2010.0,Radial Velocity,1
5906.01,30.1181254,16.7776477,5809.0,1.1248,1.0,1.0,2016.0,Transit,0
1193.01,2.2219839,15.4416,7166.8,1.87,1.0,1.0,2016.0,Transit,0
Kepler-242 b,8.20396958,3.01,5015.0,0.826,1.0,2.0,2014.0,Transit,1
7158.01,3.338577,11.9188,7482.0,2.13,1.0,1.0,2016.0,Transit,0
4814.01,5.545745,15.8197,5706.0,1.05,1.0,1.0,2016.0,Transit,0
6851.01,12.0101118,2.28751,4073.0,0.67,1.0,1.0,2016.0,Transit,0
4614.01,13.8338893,10.4349704,4225.95,0.876814,1.0,1.0,2016.0,Transit,0
5212.01,2.4011407,11.6862609,5911.0,1.50878,1.0,1.0,2016.0,Transit,0
K2-268 e,6.131243,1.33,5106.0,0.78,1.0,5.0,2021.0,Transit,1
1027.01,3.2834565,2.87648,4272.0,0.68,1.0,1.0,2016.0,Transit,0
K2-371 b,3.1149085,12.03,5550.5,0.718,1.0,1.0,2022.0,Transit,1
2508.01,1.6951056,3.11352,6796.0,1.61,1.0,1.0,2016.0,Transit,0
HIP 39017 b,31000.0,2.4,5550.5,0.95,1.0,1.0,2024.0,Imaging,1
K2-63 c,25.4569,3.66,5550.5,1.269,1.0,2.0,2016.0,Transit,1
3374.01,2.6543295,23.745,7517.0,1.71,1.0,1.0,2016.0,Transit,0
HAT-P-19 b,4.008778,12.689,4990.0,0.82,1.0,1.0,2010.0,Transit,1
Kepler-1649 b,8.68907042,0.57,2703.0,0.118,1.0,2.0,2017.0,Transit,1
TOI-1443 b,23.5407467,2.11441,5236.0,0.75,1.0,1.0,2024.0,Transit,1
HD 163607 b,75.195,2.4,5522.0,1.76,1.0,2.0,2010.0,Radial Velocity,1
4915.01,3.3362143,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
4534.01,2.849282,4.75272,4279.0,0.74,1.0,1.0,2016.0,Transit,0
4723.01,3.6590997,14.6976,6624.0,1.58,1.0,1.0,2016.0,Transit,0
Kepler-1605 b,85.7565495,5.18,5447.0,4.001,1.0,1.0,2016.0,Transit,1
OGLE-TR-111 b,4.014484,11.265045,5550.5,0.83,1.0,1.0,2004.0,Transit,1
TOI-1630.01,12.0557353,2.39173,5504.0,0.83,1.0,1.0,2024.0,Transit,1
3038.01,2.9677851,24.1966313,6185.0,1.58557,1.0,1.0,2016.0,Transit,0
Kepler-289 e,330.071558,2.94,5933.0,1.115,1.0,4.0,2025.0,Transit,1
Kepler-1695 b,4.73292085,1.03,5583.0,0.79,1.0,1.0,2020.0,Transit,1
Kepler-81 c,12.0399480592,2.4,4500.0,0.582488,1.0,3.0,2012.0,Transit,1
Kepler-739 b,12.5324977585,2.4,5628.0,1.07383,1.0,1.0,2016.0,Transit,1
4653.01,16.3764188,4.23355,6397.0,1.24,1.0,1.0,2016.0,Transit,0
3157.01,2.8823183,2.4,5068.9,0.95,1.0,1.0,2016.0,Transit,0
4623.01,3.2588316,12.8714868,5387.06,0.817114,1.0,1.0,2016.0,Transit,0
1037.01,1.2025238,6.31106,9158.0,1.74,1.0,1.0,2016.0,Transit,0
6395.01,2.8140328,12.904,7487.8,2.22,1.0,1.0,2016.0,Transit,0
HD 168443 c,1765.8,2.4,5550.5,0.95,1.0,2.0,2000.0,Radial Velocity,1
6273.01,3.052057,13.6453428,5726.0,1.38708,1.0,1.0,2016.0,Transit,0
Kepler-342 b,15.170189,2.06,6464.0,1.12,1.0,4.0,2014.0,Transit,1
Kepler-736 b,3.60147889,2.4,5093.0,0.858585,1.0,1.0,2016.0,Transit,1
Kepler-1883 b,103.4269873,2.4,5667.0,1.01895,1.0,1.0,2021.0,Transit,1
TOI-837 b,8.3248762,8.63093,6047.0,1.022,1.0,1.0,2020.0,Transit,1
Kepler-443 b,177.668663,2.32,4721.0,0.701,1.0,1.0,2015.0,Transit,1
Kepler-773 b,3.7490924547,2.4,5665.91,1.15785,1.0,1.0,2016.0,Transit,1
Kepler-1538 b,175.13892,3.06,5497.0,1.241,1.0,1.0,2016.0,Transit,1
4608.01,2.3494903,14.6551,7418.5,1.51,1.0,1.0,2016.0,Transit,0
Kepler-1170 b,9.989625687,2.4,5004.0,0.901193,1.0,1.0,2016.0,Transit,1
Kepler-1522 b,1.847889171,1.56,5770.0,0.853,1.0,1.0,2016.0,Transit,1
175.03,2.2531062,0.826635,3469.0,0.31416,1.0,1.0,2016.0,Transit,0
6583.01,7.447404,13.1669,7936.0,1.7,1.0,1.0,2016.0,Transit,0
K2-32 d,31.71922,3.75,5315.0,0.87,2.0,4.0,2016.0,Transit,1
5567.01,13.62636,10.048,5260.6,0.81,1.0,1.0,2016.0,Transit,0
HD 73267 b,1257.2,2.4,5317.0,0.95,1.0,2.0,2008.0,Radial Velocity,1
410.01,1.42744,7.86301,6000.2,1.33,1.0,1.0,2016.0,Transit,0
TOI-2977 b,2.3505698,12.9823,5356.0,1.22,1.0,1.0,2023.0,Transit,1
862.01,3.3102159,2.4,5550.5,0.95,1.0,1.0,2016.0,Transit,0
5128.01,7.6014943,9.00796,7642.0,1.99,1.0,1.0,2016.0,Transit,0
4128.01,1.9795413,4.77367,5275.0,0.92,1.0,1.0,2016.0,Transit,0
3958.01,12.0031646,10.9265063,6362.0,1.40388,1.0,1.0,2016.0,Transit,0
Kepler-264 b,40.8065333,3.71,6207.0,2.097,1.0,2.0,2014.0,Transit,1
TOI-1227 b,27.36137783684,6.45224486,3050.0,0.44128,1.0,1.0,2022.0,Transit,1
1727.01,1.8308782,2.1988321,5566.0,0.98869,1.0,1.0,2016.0,Transit,0
4427.01,4.6182631,13.3976162,5328.0,0.889218,1.0,1.0,2016.0,Transit,0
TOI-2537 b,94.1022,11.25381662,4870.0,0.771,1.0,2.0,2024.0,Transit,1
7006.01,51.9120896,9.69324,5437.0,0.86,1.0,1.0,2016.0,Transit,0
6611.01,6.5568726,12.6672,6139.0,1.36,1.0,1.0,2016.0,Transit,0
HD 75289 b,3.50927,2.4,6117.0,1.23,2.0,1.0,1999.0,Radial Velocity,1
K2-108 b,4.73401,5.28,5474.0,1.75,1.0,1.0,2017.0,Transit,1
GJ 433 d,36.059,2.4,5550.5,0.95,1.0,3.0,2020.0,Radial Velocity,1
HD 72659 b,3658.0,2.4,5932.0,1.46,1.0,2.0,2002.0,Radial Velocity,1
4507.01,104.6162557,15.8235575,6115.26,1.97585,1.0,1.0,2016.0,Transit,0
Kepler-305 c,8.29087418,3.34,5106.0,0.803,1.0,4.0,2013.0,Transit,1
7205.01,3.4844157,11.7346,5917.0,1.11,1.0,1.0,2016.0,Transit,0
5517.01,4.5867288,13.5857,5737.0,1.55,1.0,1.0,2016.0,Transit,0
7277.01,7.915274,12.1673,5638.0,1.07,1.0,1.0,2016.0,Transit,0
Kepler-42 c,0.45328799,3.38,3203.0,0.16,1.0,3.0,2011.0,Transit,1
Kepler-635 b,23.44970494,2.4,6296.98,1.95866,1.0,1.0,2016.0,Transit,1
261.01,3.3639254,3.0449863,5890.3,1.28018,1.0,1.0,2016.0,Transit,0
K2-394 b,5.095717,1.692,4938.0,0.631,1.0,1.0,2022.0,Transit,1
Kepler-682 b,12.6119088,2.4,5462.0,1.94053,1.0,1.0,2016.0,Transit,1
6741.01,5.0061978,12.4847,6713.0,1.55,1.0,1.0,2016.0,Transit,0
3673.01,2.2390796,16.4201,5615.0,1.29,1.0,1.0,2016.0,Transit,0
6499.01,9.0441543,10.2153,3642.0,0.57,1.0,1.0,2016.0,Transit,0
K2-138 e,8.26147,3.11,5283.0,0.839,1.0,6.0,2017.0,Transit,1
AT2021ueyL b,4168.69,2.4,3680.0,0.95,1.0,1.0,2025.0,Microlensing,1
1788.01,5.34326,10.4171,5776.0,1.26,1.0,1.0,2016.0,Transit,0
Kepler-1137 b,23.9210408,3.01,7121.0,1.972,1.0,1.0,2016.0,Transit,1
HD 113337 c,5429.93477,2.4,5550.5,0.95,3.0,2.0,2020.0,Radial Velocity,1
Kepler-1701 b,169.133455,2.008,5253.0,0.787,1.0,1.0,2020.0,Transit,1
2245.01,3.7981107,4.13478,5042.0,1.51,1.0,1.0,2016.0,Transit,0
3702.01,2.2842184,2.4,4930.6,0.95,1.0,1.0,2016.0,Transit,0
855.01,1.8301156,4.46184,6671.0,1.22,1.0,1.0,2016.0,Transit,0
Kepler-192 d,6.4702964145,2.4,5500.71,0.987806,1.0,3.0,2016.0,Transit,1
7196.01,2.7998534,12.343,4412.0,0.73,1.0,1.0,2016.0,Transit,0
2083.01,17.969639,3.0570342,4410.0,0.767286,1.0,1.0,2016.0,Transit,0
4426.01,3.905126,14.5499431,5381.0,0.947475,1.0,1.0,2016.0,Transit,0
2683.01,1.5292851,12.6875,6295.5,2.21,1.0,1.0,2016.0,Transit,0
5812.01,10.1466193,11.2199,5660.0,1.22,1.0,1.0,2016.0,Transit,0
6688.01,4.9594992,4.6274347,4900.0,0.881258,1.0,1.0,2016.0,Transit,0
Kepler-991 b,82.5342519,2.54,4392.0,0.61,1.0,1.0,2016.0,Transit,1
Kepler-1274 b,6.98152703,1.31,6131.0,2.134,1.0,1.0,2016.0,Transit,1
5600.01,10.717359,12.4655,5047.0,0.8,1.0,1.0,2016.0,Transit,0
3545.01,3.1872086,21.2058311,6578.0,1.64157,1.0,1.0,2016.0,Transit,0
K2-417 b,6.535,3.31,3861.0,0.5776,1.0,1.0,2023.0,Transit,1
Kepler-214 c,28.7798,2.13,6169.0,1.352,1.0,2.0,2014.0,Transit,1
1124.01,3.5187707,14.0061,6690.0,1.49,1.0,1.0,2016.0,Transit,0
Kepler-1480 b,22.12679948,1.67,5156.0,0.81,2.0,1.0,2016.0,Transit,1
786.02,38.5537648,2.14038,5853.8,1.31,1.0,1.0,2016.0,Transit,0
2024.01,2.8758831,8.33267,6084.0,1.46,1.0,1.0,2016.0,Transit,0
1271.01,6.1349783,13.1383,5828.7,2.05,1.0,1.0,2016.0,Transit,0
HD 164604 b,606.4,2.4,5550.5,0.95,1.0,1.0,2009.0,Radial Velocity,1
HIP 14810 b,6.6742,2.4,5544.0,1.02639,1.0,3.0,2005.0,Radial Velocity,1
5479.01,15.1306782,11.9169,5799.3,1.52,1.0,1.0,2016.0,Transit,0
Kepler-472 b,4.176254191,3.07,4957.0,0.776,1.0,1.0,2016.0,Transit,1
TOI-1716.01,8.082376554,3.143,5879.0,1.24,1.0,1.0,2024.0,Transit,1
Kepler-1323 b,0.929906678,1.44,6437.0,1.335,1.0,1.0,2016.0,Transit,1
Kepler-632 b,30.99661255,2.4,5307.85,0.820556,1.0,1.0,2016.0,Transit,1
HD 219139 b,275.5,2.4,4831.0,11.22,1.0,1.0,2021.0,Radial Velocity,1
3717.01,10.1182835,10.4862,7253.0,1.82,1.0,1.0,2016.0,Transit,0
HAT-P-9 b,3.92281147,2.4,5550.5,0.95,1.0,1.0,2008.0,Transit,1
4150.01,9.7938352,13.1815999,5737.0,1.46202,1.0,1.0,2016.0,Transit,0
K2-344 b,3.35585,1.59,4374.0,0.49,1.0,1.0,2021.0,Transit,1
TOI-4010 e,762.0,2.4,4960.0,0.83,1.0,4.0,2023.0,Radial Velocity,1
HIP 9618 b,20.77288,3.75,5550.0,0.95,1.0,2.0,2023.0,Transit,1
3123.01,1.8703411,18.6634,6368.0,1.7,1.0,1.0,2016.0,Transit,0
HD 109271 c,30.93,2.4,5783.0,0.95,1.0,2.0,2013.0,Radial Velocity,1
CoRoT-3 b,4.2567994,11.32109,6740.0,1.56,1.0,1.0,2008.0,Transit,1
4010.01,5.4146235,6.6139476,4888.0,0.880213,1.0,1.0,2016.0,Transit,0
TOI-2458 b,3.73696893919,2.37973235,6092.0,1.32975,1.0,2.0,2024.0,Transit,1
TOI-1710 b,24.2833782,5.21152,5675.0,0.98,2.0,1.0,2022.0,Transit,1
TOI-2427 b,1.30613,1.99844,4072.0,0.68,1.0,1.0,2022.0,Transit,1
WASP-170 b,2.3447781,2.4,5550.5,0.95,1.0,1.0,2018.0,Transit,1
HD 115954 b,3230.0,2.4,5957.0,0.95,1.0,1.0,2021.0,Radial Velocity,1
Kepler-1305 b,13.5630972,1.75,5853.0,0.895,1.0,1.0,2016.0,Transit,1
Kepler-25 d,123.0,2.4,6270.0,1.31,2.0,3.0,2014.0,Radial Velocity,1
5975.01,373.0381637,8.4472776,6508.0,1.54352,1.0,1.0,2016.0,Transit,0
1007.01,6.9989206,14.7752,6596.0,2.7,1.0,1.0,2016.0,Transit,0
Kepler-100 d,35.33221177,2.4,5859.0,1.5582,1.0,4.0,2014.0,Transit,1
Kepler-277 c,33.0063185,2.4,5914.0,1.83166,1.0,2.0,2013.0,Transit,1
5654.01,4.2528141,5.49054,5318.4,1.09,1.0,1.0,2016.0,Transit,0
TOI-2084 b,6.0784247,2.47,3551.0,0.475,2.0,1.0,2023.0,Transit,1
K2-242 b,6.51389,2.54,3459.0,0.37,1.0,1.0,2018.0,Transit,1
1183.01,5.9294088,10.8101,5095.6,1.06,1.0,1.0,2016.0,Transit,0
511.01,3.3552444,15.4971874,6373.0,1.41886,1.0,1.0,2016.0,Transit,0
1089.01,4.73703,25.7144,11600.0,2.48,1.0,1.0,2016.0,Transit,0
HD 171028 b,550.0,2.4,5550.5,0.95,1.0,1.0,2007.0,Radial Velocity,1
2804.01,4.8033954,4.4901713,5913.9,1.50621,1.0,1.0,2016.0,Transit,0
Kepler-118 b,7.51854537,2.4,5109.0,0.826603,1.0,2.0,2014.0,Transit,1
75 Cet b,696.62,2.4,4809.0,10.38,2.0,2.0,2012.0,Radial Velocity,1
Kepler-195 b,8.30784498,2.22,5324.0,0.791,1.0,2.0,2014.0,Transit,1
730.01,3.0876297,13.9011294,4105.0,0.69386,1.0,1.0,2016.0,Transit,0
Kepler-585 b,2.752359689,2.54,5461.0,0.897,1.0,1.0,2016.0,Transit,1
Kepler-352 b,10.05537,0.86,5212.0,0.781,1.0,3.0,2014.0,Transit,1
Kepler-830 b,11.29695137,1.7,6037.0,1.11,1.0,1.0,2016.0,Transit,1
4043.01,5.1191172,13.0806,5926.0,1.7,1.0,1.0,2016.0,Transit,0
3960.01,3.2399875,13.613,5521.0,0.97,1.0,1.0,2016.0,Transit,0
Kepler-245 b,7.49017229,2.654,5105.0,0.78,1.0,4.0,2014.0,Transit,1
TOI-1470 c,18.08816,2.47,3709.0,0.469,1.0,2.0,2023.0,Transit,1
925.01,13.17741,49.318,5027.7,10.05,1.0,1.0,2016.0,Transit,0
HAT-P-45 b,3.12899506,2.4,6330.0,1.319,1.0,1.0,2014.0,Transit,1
Kepler-1696 b,65.9407869,2.4,5712.0,1.19811,1.0,1.0,2020.0,Transit,1
EPIC 212424622 b,18.0983,2.17,5550.5,0.95,1.0,1.0,2019.0,Transit,1
KELT-20 b,3.4741085,19.514869,8720.0,1.565,1.0,1.0,2017.0,Transit,1
Kepler-1572 b,5.4954129143,2.4,5917.22,1.46132,1.0,1.0,2016.0,Transit,1
Kepler-290 d,0.764017553,2.4,4881.0,0.712326,1.0,3.0,2023.0,Transit,1
5949.02,3.3751374,0.974713,4996.0,0.78,1.0,1.0,2016.0,Transit,0
75 Cet c,2051.62,2.4,4809.0,10.38,2.0,2.0,2023.0,Radial Velocity,1
4388.01,4.4742339,5.7449202,5225.05,1.04312,1.0,1.0,2016.0,Transit,0
K2-77 b,8.2008,2.4,4865.6,0.793476,1.0,1.0,2016.0,Transit,1
254.01,20.186539,3.283981,6101.0,1.01859,1.0,1.0,2016.0,Transit,0
6084.01,4.3724063,10.7278887,8096.0,1.67777,1.0,1.0,2016.0,Transit,0
3596.01,4.9056578,9.37482,5989.7,1.01,1.0,1.0,2016.0,Transit,0
Gl 725 A b,11.2201,2.4,3433.0,0.351,2.0,1.0,2025.0,Radial Velocity,1
Kepler-547 b,6.0103975353,2.4,4692.0,0.798726,1.0,1.0,2016.0,Transit,1
2669.01,6.203496,9.93735,4859.0,3.98,1.0,1.0,2016.0,Transit,0
Kepler-196 c,47.4277116,2.4,5168.0,0.793822,1.0,3.0,2014.0,Transit,1
900.01,4.8494108,2.7650341,3861.0,0.680711,1.0,1.0,2016.0,Transit,0
5486.01,2.0247088,3.7963,3654.0,0.55,1.0,1.0,2016.0,Transit,0
KOI-7913 b,24.2783801,2.4,4225.0,0.770972,2.0,1.0,2022.0,Transit,1
Kepler-1600 b,386.370548,3.15,5303.0,0.828,1.0,2.0,2016.0,Transit,1
K2-294 b,2.50387,1.66,5612.0,1.2,1.0,1.0,2019.0,Transit,1
1381.01,6.5601782,28.2675,9976.0,2.62,1.0,1.0,2016.0,Transit,0
Kepler-231 b,10.06524317,1.91,4077.0,0.56,1.0,2.0,2014.0,Transit,1
5419.01,4.8002161,15.2174,6498.4,1.41,1.0,1.0,2016.0,Transit,0
2792.01,7.1185659,12.5411,5945.0,1.9,1.0,1.0,2016.0,Transit,0
Kepler-1263 b,4.55139967,1.14,5310.0,0.786,1.0,1.0,2016.0,Transit,1
3151.01,1.7257597,15.2188,7235.0,1.27,1.0,1.0,2016.0,Transit,0
325.01,4.36907,5.94716,4391.0,0.9,1.0,1.0,2016.0,Transit,0
HD 64121 b,623.0,2.4,5078.0,5.44,1.0,1.0,2022.0,Radial Velocity,1
4632.01,63.1448519,2.8828549,4152.0,0.702045,1.0,1.0,2016.0,Transit,0
Kepler-529 d,35.86619949,2.79502603,6078.0,1.189,1.0,3.0,2021.0,Transit,1
HD 2685 b,4.12688,16.14096,6801.0,1.56,1.0,1.0,2019.0,Transit,1
3896.01,4.3773113,2.97425,5127.0,0.75,1.0,1.0,2016.0,Transit,0
